order_id,delivery_time_raw,status
1149,74.13406075869966,completed
1150,,completed
1151,43.10329180652431,completed
1152,29.159318636755422,completed
1153,,completed
1154,39.12292247911002,completed
1155,180,completed
1156,67.11780507211161,cancelled
1157,,completed
1158,,completed
1159,66.78118584389912,completed
1160,0,completed
1161,0,cancelled
1162,82.4913108710889,completed
1163,38.32513039883685,completed
1164,,completed
1165,,completed
1166,84.27702887607127,completed
1167,71.61127382212622,completed
1168,61.76690944062832,completed
1169,62.137052099983435,completed
1170,65.2409867053637,completed
1171,64.10714307744118,completed
1172,58.37429708763251,completed
1173,56.250413247422514,completed
1174,54.24888246520573,completed
1175,45.952424933599886,completed
1176,51.63189907759871,completed
1177,34.684518229655374,completed
1178,53.819924478463,completed
1179,43.13690671418899,completed
1180,41.75692819341075,completed
1181,57.158729813841745,completed
1182,,completed
1183,,completed
1184,36.15399275652187,completed
1185,43.12446236115595,completed
1186,66.2892542558586,completed
1187,43.210151277540284,completed
1188,52.3044022000357,completed
1189,61.60062518829462,completed
1190,43.379866541636375,completed
1191,180,completed
1192,38.991694060981544,completed
1193,47.78358827258543,cancelled
1194,58.837383209710445,completed
1195,약 40분,completed
1196,60.28569685552479,completed
1197,0,completed
1198,61.62987945300577,completed
1199,약 40분,completed
1200,약 40분,completed
1201,56.50269403177489,completed
1202,35분,completed
1203,56.46757003638741,completed
1204,,completed
1205,55.58632084390845,completed
1206,55.48710029444659,completed
1207,46.57609974631893,completed
1208,47.04518898938862,completed
1209,38.16873673840368,completed
1210,75.99492091824328,completed
1211,40.07364117530458,completed
1212,46.68513762644911,completed
1213,46.37911281316963,completed
1214,65.7390925233333,completed
1215,약 40분,completed
1216,69.97290487208481,completed
1217,46.91811250907358,completed
1218,58.347929946685625,completed
1219,44.97583536088291,completed
1220,80.74178953328067,completed
1221,40.748818971645846,completed
1222,58.71784852272433,completed
1223,62.605322571185184,completed
1224,59.96558916941798,completed
1225,,completed
1226,53.44215160319889,completed
1227,,completed
1228,53.235975980458136,completed
1229,약 40분,completed
1230,81.52627601909622,completed
1231,48.310098579906,completed
1232,180,completed
1233,53.94061541978494,completed
1234,0,completed
1235,45.35590518436323,completed
1236,,completed
1237,75.13240976891728,completed
1238,약 40분,completed
1239,61.8277969502233,completed
1240,74.54075947754245,completed
1241,50.45046710815016,completed
1242,52.55703567877166,completed
1243,48.01982903261627,completed
1244,42.822919231685596,completed
1245,0,completed
1246,40.31271679885292,completed
1247,약 40분,completed
1248,45.7603212272963,completed
1249,,completed
1250,180,completed
1251,58.97056278657348,completed
1252,35분,completed
1253,31.075172289142536,completed
1254,59.48867883817086,completed
1255,35분,completed
1256,40.48430777570553,completed
1257,75.07086864205243,cancelled
1258,-5,completed
1259,약 40분,completed
1260,54.33077106810753,completed
1261,61.69992295026067,completed
1262,55.91206469694894,completed
1263,61.46507190935643,completed
1264,43.9519168830476,completed
1265,,completed
1266,38.03542603714024,completed
1267,53.6652872638156,completed
1268,35분,completed
1269,,completed
1270,69.83311810252525,completed
1271,68.09572144713123,completed
1272,,completed
1273,41.89224682392906,completed
1274,,completed
1275,69.5571723997502,completed
1276,,completed
1277,82.83195447978034,completed
1278,59.71981407273246,completed
1279,57.30458939788038,completed
1280,51.29060242956999,completed
1281,56.60249085738739,completed
1282,53.17036196343347,completed
1283,-5,completed
1284,66.480427801535,completed
1285,45.568126473904606,completed
1286,39.025204557306665,completed
1287,32.96553552276044,completed
1288,61.095895922950525,completed
1289,41.759600725913515,completed
1290,29.165312884570206,completed
1291,59.66294325437157,completed
1292,84.91599420919349,completed
1293,,completed
1294,180,completed
1295,약 40분,completed
1296,53.81332416170629,completed
1297,-5,completed
1298,51.51670546973618,completed
1299,-5,completed
1300,약 40분,completed
1301,180,completed
1302,66.90450819443828,cancelled
1303,52.9004829196551,completed
1304,45.93105808608586,completed
1305,61.43811812284484,completed
1306,44.21838421850755,completed
1307,55.33817388842954,completed
1308,-5,completed
1309,68.03074678997893,completed
1310,60.696378794559436,completed
1311,54.69967649505827,completed
1312,64.81319559040344,completed
1313,0,completed
1314,61.69372367622235,completed
1315,55.12423143812057,completed
1316,39.25796521179809,completed
1317,42.21863604309553,completed
1318,51.337303547743986,completed
1319,47.685853574088604,completed
1320,52.75634436417465,completed
1321,55.67979909876529,completed
1322,61.35631305228077,completed
1323,54.15401466329091,completed
1324,60.83801972591442,completed
1325,55.773692977721446,completed
1326,31.294401203753544,completed
1327,43.72797527417495,completed
1328,53.27094933134062,completed
1329,40.48366308590671,completed
1330,62.19914475995445,completed
1331,73.36900998812436,completed
1332,69.62514222036779,completed
1333,52.438685548837505,completed
1334,,completed
1335,56.78400948642534,completed
1336,35분,completed
1337,47.639168037508725,completed
1338,180,completed
1339,50.34187817750525,completed
1340,57.04499466850585,completed
1341,56.92688777259838,completed
1342,55.03655224184097,completed
1343,60.2432580369562,completed
1344,69.28775529743609,completed
1345,66.39464962529588,completed
1346,37.18122437860116,completed
1347,24.352946381176544,completed
1348,66.21183893487128,completed
1349,38.59745561901495,completed
1350,52.3028151772878,completed
1351,,completed
1352,,completed
1353,61.49755273845746,completed
1354,64.10986192363177,completed
1355,48.081875191279366,completed
1356,23.90749249426108,completed
1357,180,completed
1358,59.70164806483056,completed
1359,37.25306117471045,cancelled
1360,57.20031903734987,completed
1361,54.81628180992406,completed
1362,61.95149799521306,completed
1363,56.43496442096984,completed
1364,43.323172709421335,completed
1365,69.3588580199739,completed
1366,53.09764512367636,cancelled
1367,54.672345525880814,completed
1368,43.80078449112165,completed
1369,49.68061298570188,completed
1370,44.38236743167719,completed
1371,52.924647280918926,completed
1372,75.54050176170813,completed
1373,38.537186284823726,completed
1374,35.6372632254791,completed
1375,72.6540439299233,completed
1376,52.48811587417761,completed
1377,46.971127136081,completed
1378,약 40분,completed
1379,47.73261352315763,completed
1380,,completed
1381,63.13511045607123,completed
1382,49.14506310225157,completed
1383,80.88769855918605,completed
1384,180,completed
1385,63.905144464111686,completed
1386,약 40분,completed
1387,약 40분,completed
1388,73.73813436072223,completed
1389,55.3840497887892,completed
1390,45.9589855558458,completed
1391,60.5196657152694,completed
1392,46.86741556297473,completed
1393,180,completed
1394,56.63842397299285,completed
1395,50.616141384254696,completed
1396,57.216163670378904,completed
1397,38.834484525643646,completed
1398,43.340631537872184,completed
1399,69.4049668953331,completed
1400,47.11726865234325,completed
1401,42.43706820781672,completed
1402,61.439833030327435,completed
1403,69.22844985595596,completed
1404,63.6274397279808,completed
1405,66.9525722296698,completed
1406,45.91845893716647,completed
1407,35분,completed
1408,73.01600382346584,completed
1409,51.12784193389437,completed
1410,51.990003802539434,completed
1411,약 40분,completed
1412,-5,completed
1413,60.47065326497929,completed
1414,-5,completed
1415,47.27778123543828,completed
1416,66.13408153697485,completed
1417,55.68415749876502,completed
1418,58.223107346359086,completed
1419,,completed
1420,61.09402907547548,completed
1421,61.459552948595594,completed
1422,67.87008804771763,completed
1423,50.620567245485375,completed
1424,44.929483991931924,completed
1425,42.4622896717476,completed
1426,약 40분,completed
1427,171.40517824850804,completed
1428,92.41979085695792,completed
1429,114.4686594103557,completed
1430,113.07966750277699,completed
1431,127.68516744522752,completed
1432,140.3934303134824,completed
1433,180,completed
1434,105.42306403577653,completed
1435,,completed
1436,180,completed
1437,약 40분,completed
1438,약 40분,completed
1439,132.27437379095628,completed
1440,138.37194465124543,completed
1441,136.57203171668533,completed
1442,149.33684643713312,completed
1443,124.52553896759267,completed
1444,약 40분,completed
1445,129.99219879381604,completed
1446,103.71607765520427,completed
1447,106.78458295625607,completed
1448,약 40분,completed
1449,150.95707678584088,completed
1450,120.53178941840154,completed
1451,127.72082531497409,completed
1452,162.55537361588094,completed
1453,약 40분,completed
1454,185.04207785450987,completed
1455,134.1377411407886,completed
1456,75.98093102110457,completed
1457,138.8335405276133,completed
1458,129.52895962206944,completed
1459,152.24381885206864,completed
1460,136.82953378174895,cancelled
1461,116.53860040040566,completed
1462,,completed
1463,114.77441856784937,completed
1464,98.7369886447675,completed
1465,105.48691375488193,completed
1466,134.71446011051523,completed
1467,161.74761260878515,cancelled
1468,129.86678824557453,completed
1469,90.1029234491204,completed
1470,131.11506670550352,completed
1471,149.91578716614129,completed
1472,104.75542739201545,cancelled
1473,116.64957083317705,completed
1474,120.36720486822993,completed
1475,100.377542172944,completed
1476,136.20701084609647,completed
1477,116.97629628480546,completed
1478,130.4883110976757,completed
1479,97.8126955549475,completed
1480,109.06354249191475,completed
1481,138.05953394569428,completed
1482,약 40분,completed
1483,163.17409628083513,completed
1484,110.00909535963494,completed
1485,125.61711814379714,completed
1486,143.31477079682725,completed
1487,84.54085667667421,completed
1488,180,completed
1489,81.85859213574763,completed
1490,151.56460258567955,completed
1491,106.20354635268883,completed
1492,183.9549821417063,completed
1493,105.89381003356529,completed
1494,,completed
1495,158.5527488141969,completed
1496,170.1523222039781,cancelled
1497,171.53758941590996,completed
1498,150.20915576482855,completed
1499,145.60156314528655,completed
1500,134.81317373002958,completed
92,42.74915992426311,cancelled
76,41.57522003500179,completed
1265,,completed
331,34.90202581722468,completed
1350,52.3028151772878,completed
775,39.97447969773757,completed
1039,36.795614548479776,completed
1286,39.025204557306665,completed
1166,84.27702887607127,completed
336,33.82354094798289,completed
686,,completed
182,35분,completed
1221,40.748818971645846,completed
102,31.63483741787713,completed
693,26.35149337920082,completed
1127,58.631625582868395,completed
170,0,completed
927,,cancelled
1296,53.81332416170629,completed
415,37.658512095836734,completed
1411,약 40분,completed
1280,51.29060242956999,completed
1465,105.48691375488193,completed
809,45.04604900458817,completed
103,32.25828386778584,completed
1400,47.11726865234325,completed
1244,42.822919231685596,completed
923,36.06375739317501,completed
1298,51.51670546973618,completed
762,35.97607851716289,completed
1159,66.78118584389912,completed
293,30.285081944446308,completed
1337,47.639168037508725,completed
1200,약 40분,completed
232,0,completed
1038,23.28500095832144,completed
1142,71.50848175973942,completed
38,19.322639008961794,completed
54,약 40분,completed
1010,30.718118307515457,completed
926,22.8145047617298,completed
562,,completed
680,,completed
590,28.15132939272906,completed
895,,completed
698,24.991091388917575,completed
1212,46.68513762644911,completed
896,40.18967910071714,completed
1461,116.53860040040566,completed
195,180,completed
1177,34.684518229655374,completed
1260,54.33077106810753,completed
1105,-5,completed
485,28.949194037725572,completed
991,36.66706246358042,completed
1180,41.75692819341075,completed
461,50.717801063331116,completed
1352,,completed
422,49.042726739545635,completed
597,32.84100051765303,completed
