,LOCK_NAME,N_수문단위,geometry,index_right,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
10,도남동조면현무암,현무암질 용암류 II,"POLYGON ((152739.4749669286 103087.7382306974, 152745.28280698464 103090.22753579804, 152750.38015700429 103087.32598931092, 152754.98206849862 103081.93408262404, 152755.47580581353 103075.85286478174, 152751.07765164823 103068.80243986758, 152744.2719221725 103067.56356317957, 152738.7704232755 103070.74524150812, 152735.77718974883 103076.68692998681, 152736.27345009556 103083.3180524995, 152739.4749669286 103087.7382306974))",,,,,
11,도남동조면현무암,현무암질 용암류 II,"POLYGON ((152620.36156149599 103062.1971803818, 152621.06421337256 103069.65841474058, 152623.8611704029 103072.28834360221, 152627.96153420082 103075.1880633207, 152632.66375062877 103076.42735778762, 152638.06661797722 103075.04603056645, 152647.36189533962 103067.86286207911, 152650.06627242576 103061.22110206279, 152650.3612102161 103050.99916125898, 152648.9581555547 103047.40877874568, 152644.85759920452 103043.53888041811, 152638.65432584906 103043.68013824336, 152636.95518205583 103044.5106285743, 152632.55894748028 103047.13198424107, 152625.25983604958 103053.76465497311, 152620.36156149599 103062.1971803818))",,,,,
12,도남동조면현무암,현무암질 용암류 II,"POLYGON ((152578.34969875758 103023.93847807782, 152580.84831754316 103019.6571935803, 152581.54891287378 103016.75652034325, 152582.54567872226 103009.84504976822, 152580.04503116698 103003.90445246361, 152574.5424881406 103001.82516226446, 152567.14326431742 103002.79681048641, 152563.14323328558 103006.66831767501, 152558.04695326777 103014.96085661463, 152555.1446798882 103022.01273142634, 152558.4454317112 103027.67311824835, 152562.64440122427 103028.64246292622, 152566.64525408758 103028.91171803704, 152572.14711027214 103027.53037115152, 152576.44440958492 103025.17908485973, 152578.34969875758 103023.93847807782))",,,,,
13,이호동현무암분석구,화산성퇴적층 I,"POLYGON ((152380.00218997983 97090.24538389692, 152407.70953885952 97125.32633531297, 152441.33589361003 97141.14256366796, 152441.34571679783 97190.59166544816, 152461.13759587402 97243.98756211955, 152476.96167158295 97255.85660218127, 152498.7254695011 97269.69482426031, 152540.25993314662 97271.66693227866, 152575.86842132302 97299.34495075728, 152615.42153652315 97293.40599611477, 152652.99880049075 97265.70342726487, 152694.5320861216 97261.74444354128, 152722.21753867785 97269.65039658186, 152789.4714245998 97265.67629805952, 152826.59250029383 97225.44151233241, 152844.1145823414 97147.70371702337, 152881.1808961897 97080.95406018116, 152896.00094070402 97021.63019208208, 152910.81361744227 96925.21949711151, 152888.5555614788 96873.31436462613, 152858.88601202721 96843.66480294545, 152829.2149862306 96806.58387340454, 152799.54101566316 96754.6802154776, 152769.86999181708 96717.60928794218, 152717.95417133477 96695.37551374407, 152695.710847115 96717.62403118209, 152651.2242006491 96762.1310678292, 152614.16171570413 96806.62662657973, 152540.00993913074 96843.7281960221, 152488.11326964071 96917.89216510096, 152458.4628709477 96984.64034701796, 152406.5691478459 97073.63704588515, 152380.00218997983 97090.24538389692))",,,,,
14,도남동조면현무암분석구,화산성퇴적층 I,"POLYGON ((153333.50807934027 96902.89137024595, 153185.19420653064 96925.16495060694, 153073.97110284716 96962.26388824539, 152992.40193620688 96991.94556597783, 152907.16133118854 97143.17035146378, 152854.7176635377 97287.50734970253, 152866.39473582126 97310.84932651895, 152875.0027902182 97332.36157643714, 152875.11833283916 97332.64160503395, 152896.07312432263 97384.99707985728, 152940.5907088103 97496.22871201328, 152962.84581744208 97533.30111473234, 152940.6113316093 97600.04782311851, 152903.54354243385 97659.37611352676, 152859.05984066115 97718.71587975108, 152829.40943800137 97785.4540600967, 152784.9242639455 97837.38246178842, 152755.2679706099 97874.46518303704, 152688.55272627942 98015.37438499264, 152710.81372646033 98082.11224856426, 152710.8255090135 98141.4331681463, 152699.76844994392 98166.32994935155, 152725.66323021695 98171.09568087914, 152777.5834699691 98215.58355410071, 152903.6584348617 98237.80259116844, 152962.98869722866 98252.62352983735, 153051.98114391795 98260.01720651402, 153096.48252346768 98289.67382377922, 153155.81720426428 98326.73885758757, 153215.1362719503 98326.72706760047, 153274.4576967026 98297.04981471936, 153341.19503814104 98267.38108961604, 153345.5150660324 98254.86792701256, 153434.55443160582 98249.28920577432, 153484.63122488416 98232.58617876918, 153551.4030310482 98210.30880757584, 153590.3578658988 98182.47594115633, 153607.04514289874 98137.95442666247, 153645.97515020942 98026.65619537479, 153684.91068212033 97943.17308479699, 153690.4644352598 97870.82865923486, 153690.45338123362 97815.17841373332, 153690.4434337177 97765.09919389995, 153662.6115793927 97726.14755239338, 153634.77751378866 97676.06386151898, 153606.94676604035 97642.683245808, 153579.10938641216 97575.9164837487, 153562.4033172031 97525.83058115153, 153573.51915447006 97464.61710013909, 153601.33332034372 97414.52234776632, 153606.88928366735 97353.30997189193, 153590.1821094078 97297.66304563556, 153590.16884498842 97230.89075289574, 153567.89465245063 97180.80595742859, 153551.1907960815 97141.86210636952, 153534.4907638447 97080.64415312366, 153534.48302669224 97041.69698307652, 153512.21436163306 97019.43731035799, 153467.68970555783 96997.19206391554, 153423.1606265359 96952.68271887727, 153345.24755814287 96908.1800106744, 153333.50807934027 96902.89137024595))",,,,,
15,신흥리현무암,현무암질 용암류 II,"POLYGON ((148376.12963388534 97107.6643987472, 148326.02478575896 97107.674359517, 148266.98008026552 97118.42807376717, 148218.66634533118 97123.79866473784, 148164.99284917233 97139.91229742026, 148111.3161543103 97139.9229682259, 148105.95667333622 97193.60390916298, 148138.1799526338 97247.27737885457, 148159.64829696732 97268.74706166983, 148095.2598218196 97370.74862461572, 148100.6334446855 97429.7884181863, 148106.01638338182 97494.19919805502, 148165.07708370857 97563.97029575653, 148165.08774624008 97617.65016932425, 148159.73466149578 97703.53703417705, 148122.17081244005 97757.22437679011, 148100.70701325996 97800.1665427417, 148057.78233577657 97859.22593888623, 148041.6793668116 97896.80605284241, 148020.22381655633 97939.74821698054, 147977.288756267 97988.0656386991, 147950.45481465614 98031.01887362049, 147918.25897591145 98073.96317242511, 147880.6919281877 98111.54755252902, 147827.0123144493 98138.39315904607, 147784.07590836592 98138.40169340506, 147703.5524793216 98116.9537502951, 147628.39919260878 98095.49473804195, 147563.9811435379 98090.13655432325, 147521.02902536368 98052.56817937345, 147461.98325413556 98057.95090394566, 147456.63016823275 98143.83776705293, 147462.00670885597 98176.04262280412, 147467.3981757859 98283.40130056202, 147445.94716891024 98390.75531178311, 147462.062146661 98455.17395955877, 147488.9110143585 98487.3745476369, 147510.3908046158 98524.94719094806, 147531.86526340814 98535.67489701259, 147569.43977413024 98535.66742887226, 147601.65053690446 98567.86695143912, 147639.22824577504 98583.96244503604, 147682.17716550047 98605.42785919679, 147709.01991553314 98648.36042316235, 147709.0263115654 98680.56634665036, 147692.93478883218 98734.24942004663, 147692.94225142937 98771.82633138634, 147692.9529119241 98825.50620448391, 147725.17299025875 98863.07671373978, 147768.11579214322 98895.27410390897, 147821.802866948 98905.99540826923, 147870.10835068976 98900.6148197464, 147907.6828618291 98900.60735204082, 147945.2605709097 98916.70284621487, 147961.3742013939 98932.80260625627, 147961.3880595056 99002.58544172696, 147961.39765303803 99050.89432741399, 147945.2968159019 99099.21641669609, 147939.94451416822 99147.52636798355, 147913.1095044084 99185.10861423251, 147891.64143908417 99206.57682947564, 147880.91686184626 99244.15587394236, 147918.4967019052 99270.98334250902, 147956.07761054902 99303.19180089317, 147977.5563336769 99335.3934575168, 147993.66811025576 99383.69914333057, 147945.3618370103 99426.64664271718, 147972.21070421318 99458.8472322335, 147993.68516503792 99469.58494096767, 148041.98851807814 99453.47237921145, 148068.83418771415 99469.57000687433, 148095.67879083485 99480.29664662253, 148133.25223573367 99474.91819164448, 148152.06151510545 99440.42810888507, 148181.56091770728 99485.64056595939, 148224.50770655856 99496.3740076904, 148262.0918109751 99544.67542693153, 148267.4758120686 99614.45719608304, 148272.8502184048 99635.92007715051, 148278.2227727123 99689.59888591158, 148256.7653677825 99764.75697721157, 148219.20151508873 99818.44431811664, 148187.00780459764 99872.12058995495, 148154.81089861805 99909.70390148432, 148122.60361261832 99936.55524049833, 148052.83325967286 99979.50700447627, 148025.99824883428 100017.08925030747, 148029.50654207988 100029.37081287609, 148106.5142185291 100000.970288346, 148160.18238599226 99958.01172219327, 148219.2238971134 99931.16505272558, 148267.5354998256 99915.05248988164, 148342.67919284085 99888.19261870947, 148380.24944266948 99866.72120383038, 148444.6589654137 99829.13149089197, 148482.23027981154 99813.0210620737, 148525.17280502577 99802.28055410669, 148589.57620990108 99775.42281676183, 148637.88568205896 99748.57827929803, 148675.45912764382 99743.19982455933, 148755.97190122987 99710.97789933888, 148782.7954656326 99657.292691776, 148809.62195038004 99576.77254585491, 148836.4558947494 99533.81931078905, 148857.91863017256 99485.50615660759, 148879.37098534775 99426.46102971036, 148895.46969222682 99367.40696482972, 148900.81879663788 99302.99404973799, 148900.8092033965 99254.68516260432, 148863.21870220455 99174.17781808076, 148847.10266038426 99104.39818071155, 148847.09413148343 99061.45027992048, 148879.28997243667 99018.5059806995, 148911.49512707232 98980.92266599991, 148949.0632436138 98948.70927366981, 148975.89932050955 98916.49801418837, 149002.72821496372 98889.65774437075, 149013.46210779916 98857.44968500966, 149013.45144723318 98803.76980972121, 149029.54510195644 98760.81870851171, 149061.74627203878 98744.70934557077, 149093.95462652773 98723.2389947201, 149120.78138754805 98685.65674848459, 149120.77179337206 98637.34786116466, 149099.28987067228 98589.04324152134, 149126.1216824886 98535.35803112393, 149185.1621272877 98503.14037042187, 149228.1046509014 98492.38985875767, 149281.77921629345 98481.64721585589, 149308.62168927927 98481.64188077807, 149356.922910234 98454.7873408075, 149383.75685546815 98411.84410617221, 149367.65253980082 98401.1153321804, 149346.1844741099 98422.58354879229, 149308.61209478322 98433.3329932238, 149276.40054212871 98438.70038196823, 149238.82816287957 98449.44982636359, 149206.62379462665 98449.45622718346, 149174.41437549883 98465.56559209939, 149110.01096873978 98492.41333046951, 149077.80581451402 98529.99664579297, 149067.08336916508 98578.3076660494, 149072.4620430972 98621.25449971255, 149083.20261029308 98664.19026587816, 149072.47696670672 98696.39832370688, 149045.63662725638 98707.14563478198, 149002.69836649467 98739.36009474838, 148981.23456546065 98782.30226139113, 148970.5110550864 98825.25229523977, 148959.77822695975 98862.82134080114, 148932.95359713768 98911.13556103274, 148900.74631128658 98937.98690152669, 148873.9163522275 98959.46618500241, 148847.08134000958 98997.03843058285, 148814.8855010984 99039.99273161031, 148798.79717515127 99109.77876904246, 148820.28122808036 99168.81536296225, 148831.0207298594 99206.39014287229, 148852.50158488515 99249.32377458812, 148857.8823890488 99303.00258250866, 148841.7762203083 99324.47973455617, 148809.57931439267 99362.06304726389, 148777.3802753455 99388.90438379016, 148766.64638204002 99421.11244283261, 148739.82068694706 99464.06567624147, 148707.6165964374 99507.00997656706, 148659.31111130802 99512.39056429185, 148610.99204647713 99490.92621533433, 148568.04206144504 99464.09981307702, 148535.83236305602 99437.26127466891, 148487.52261399038 99421.16791228991, 148444.57156252512 99388.97052223748, 148417.7152328704 99319.1930200198, 148374.7620502516 99276.2636560591, 148369.38629748145 99206.48188519967, 148374.7290059306 99109.8630469527, 148358.61402890077 99045.4443968318, 148396.17894703522 98997.12804298813, 148374.69595876726 98943.45243613893, 148347.8606709613 98938.09678309743, 148385.42452227906 98884.40944118827, 148422.98944019273 98836.0930871527, 148439.08735933056 98814.61593681178, 148482.027750776 98793.13345161045, 148514.23211833197 98793.12705110636, 148562.5383914853 98750.17955019238, 148546.42768032046 98707.24485198385, 148514.2193263653 98728.71520251298, 148465.91810637608 98755.56974146393, 148417.60650405177 98771.68230602425, 148390.7768236554 98836.09948925715, 148353.20870784897 98868.31288116734, 148321.01180293455 98905.89619369729, 148310.28509268217 98932.7332627743, 148310.30001745495 99007.887086962, 148304.93946675808 99056.19704042195, 148261.9980087303 99072.30853723205, 148224.42669499922 99088.41896675562, 148219.0629463858 99120.6259580605, 148197.60021188293 99168.93911146797, 148160.03209593392 99201.15250285988, 148127.8287952906 99206.52989092318, 148095.61909716175 99179.69135318499, 148100.96287213502 99088.44350369473, 148106.31915840664 99018.65960062947, 148133.14883897064 98954.242418046, 148154.612637754 98911.29025074386, 148181.44153156204 98884.44998158264, 148197.5373193315 98852.24085736531, 148181.42447520813 98798.5641836857, 148159.9468180788 98771.73351522954, 148138.46702762306 98734.16087094822, 148122.3584480248 98701.95814733271, 148138.45316891166 98664.3780351844, 148165.29137625295 98642.89875031222, 148197.4893473852 98610.68642568425, 148240.42440891254 98562.36900432402, 148235.04573708773 98519.43217363145, 148229.67637899914 98481.85632741562, 148251.13911247218 98433.54317366751, 148272.60397733393 98395.96199391974, 148283.32535548997 98342.279986866, 148283.3104311666 98267.1361648133, 148283.29657143488 98197.35332889506, 148272.5560019685 98154.40756219975, 148277.9072354799 98100.7266225401, 148288.64326086058 98079.2605396295, 148315.48494733026 98116.83211777144, 148331.5945923778 98154.3958273097, 148358.44239635428 98181.23542986519, 148396.0211710433 98202.69190952292, 148428.23805255705 98224.15945682127, 148465.81789603602 98250.99692638998, 148508.75856602096 98272.45234046067, 148546.34452515634 98288.54783254862, 148583.92543347456 98320.74628845922, 148583.93183186615 98352.96221459919, 148589.3054530893 98412.0020094997, 148594.68519185306 98460.30982862884, 148616.15965338575 98471.04753687518, 148648.35549132808 98428.09323565016, 148680.56277848783 98401.25189675449, 148712.7618145864 98374.4005576102, 148750.32779879172 98331.45519065025, 148777.16387488958 98299.24393093801, 148744.9437948218 98261.67342109088, 148718.1021081288 98224.10184229887, 148739.56270995902 98165.05671352369, 148777.1318902247 98138.20430672471, 148825.4384419475 98138.1947050119, 148868.3841652423 98143.55715710256, 148911.32988859256 98148.91960920946, 148943.5342565309 98148.91320808441, 148986.47358136982 98122.05973370082, 149024.04276386724 98095.21732850786, 149061.61087959373 98063.00393518148, 149077.70346853678 98014.69184746151, 149034.7670608125 98014.70038192387, 148991.8192056882 97998.60595570056, 148970.35540566567 98041.5481226662, 148916.68297452678 98063.03274227271, 148841.52676579705 98068.40866736736, 148798.5882268092 98057.6852275561, 148744.8990166158 98036.2219482254, 148734.16271389817 98014.7601330523, 148723.41389494145 97971.81436749414, 148718.04347129742 97928.87753473106, 148712.6615981115 97869.82773960818, 148701.92209485697 97832.25296052237, 148675.07429229183 97805.42335984344, 148648.22435608337 97767.85178322252, 148616.01465829456 97741.02324848255, 148599.9199382996 97778.60336146713, 148626.761623393 97816.1649378395, 148653.61049271724 97848.36552648549, 148658.99236592837 97907.4153214859, 148664.36492317347 97961.09413016128, 148642.91363761562 98025.51024523383, 148621.45197131182 98079.1943877294, 148589.2436177316 98100.6647388654, 148573.14996408558 98143.61583969672, 148551.6861641138 98186.55800605344, 148519.486061581 98208.0383572483, 148465.80510101336 98186.57507621456, 148406.75293149185 98159.75187653821, 148363.80081222396 98122.18350047525, 148326.21883721725 98084.61405709886, 148326.2060438742 98020.20220908825, 148326.19218359957 97950.41937316081, 148342.2869056734 97912.84926237923, 148363.75070316397 97869.89709432726, 148385.2155674201 97832.31591418287, 148406.67723516113 97778.64177380822, 148412.02846805644 97724.96083397017, 148449.59444904968 97682.00546493818, 148481.79213970207 97606.85523941019, 148497.88046227 97537.06920240505, 148474.78089234623 97484.59413889807, 148460.3151299678 97417.17460997897, 148471.01638449042 97386.77689043735, 148481.74202659458 97354.56883296336, 148492.46660177002 97316.98978751659, 148487.097242243 97279.4139414134, 148487.08977786882 97241.83702942077, 148465.60785362104 97193.53241197404, 148449.4939417084 97134.49475297926, 148449.48754410376 97102.28882899409, 148460.20998509703 97053.96780765773, 148470.941744021 97011.02777444432, 148476.2940426076 96962.71782250609, 148503.13331596967 96946.6095241438, 148535.33235061815 96919.75818388851, 148562.16842508546 96887.54692342773, 148578.26314401027 96849.96681020095, 148572.88553684563 96812.40096763911, 148572.8759379471 96764.08207971719, 148546.0406497211 96758.72642848286, 148540.68010236608 96807.03638215165, 148540.68969920816 96855.34526819701, 148508.49492850938 96903.66055662849, 148454.81318293946 96919.77419142751, 148433.34938668658 96962.72636002972, 148438.72699563374 97000.30220432015, 148422.63334154896 97043.24330343778, 148390.4375037305 97086.1876036232, 148376.12963388534 97107.6643987472))",,,,,
16,해안동현무암질조면안산암,현무암질 용암류 II,"MULTIPOLYGON (((148744.9437948218 98261.67342109088, 148777.16387488958 98299.24393093801, 148750.32779879172 98331.45519065025, 148712.7618145864 98374.4005576102, 148680.56277848783 98401.25189675449, 148648.35549132808 98428.09323565016, 148616.15965338575 98471.04753687518, 148594.68519185306 98460.30982862884, 148589.3054530893 98412.0020094997, 148583.93183186615 98352.96221459919, 148583.92543347456 98320.74628845922, 148546.34452515634 98288.54783254862, 148508.75856602096 98272.45234046067, 148465.81789603602 98250.99692638998, 148428.23805255705 98224.15945682127, 148396.0211710433 98202.69190952292, 148358.44239635428 98181.23542986519, 148331.5945923778 98154.3958273097, 148315.48494733026 98116.83211777144, 148288.64326086058 98079.2605396295, 148277.9072354799 98100.7266225401, 148272.5560019685 98154.40756219975, 148283.29657143488 98197.35332889506, 148283.3104311666 98267.1361648133, 148283.32535548997 98342.279986866, 148272.60397733393 98395.96199391974, 148251.13911247218 98433.54317366751, 148229.67637899914 98481.85632741562, 148235.04573708773 98519.43217363145, 148240.42440891254 98562.36900432402, 148197.4893473852 98610.68642568425, 148165.29137625295 98642.89875031222, 148138.45316891166 98664.3780351844, 148122.3584480248 98701.95814733271, 148138.46702762306 98734.16087094822, 148159.9468180788 98771.73351522954, 148181.42447520813 98798.5641836857, 148197.5373193315 98852.24085736531, 148181.44153156204 98884.44998158264, 148154.612637754 98911.29025074386, 148133.14883897064 98954.242418046, 148106.31915840664 99018.65960062947, 148100.96287213502 99088.44350369473, 148095.61909716175 99179.69135318499, 148127.8287952906 99206.52989092318, 148160.03209593392 99201.15250285988, 148197.60021188293 99168.93911146797, 148219.0629463858 99120.6259580605, 148224.42669499922 99088.41896675562, 148261.9980087303 99072.30853723205, 148304.93946675808 99056.19704042195, 148310.30001745495 99007.887086962, 148310.28509268217 98932.7332627743, 148321.01180293455 98905.89619369729, 148353.20870784897 98868.31288116734, 148390.7768236554 98836.09948925715, 148417.60650405177 98771.68230602425, 148465.91810637608 98755.56974146393, 148514.2193263653 98728.71520251298, 148546.42768032046 98707.24485198385, 148562.5383914853 98750.17955019238, 148514.23211833197 98793.12705110636, 148482.027750776 98793.13345161045, 148439.08735933056 98814.61593681178, 148422.98944019273 98836.0930871527, 148385.42452227906 98884.40944118827, 148347.8606709613 98938.09678309743, 148374.69595876726 98943.45243613893, 148396.17894703522 98997.12804298813, 148358.61402890077 99045.4443968318, 148374.7290059306 99109.8630469527, 148369.38629748145 99206.48188519967, 148374.7620502516 99276.2636560591, 148417.7152328704 99319.1930200198, 148444.57156252512 99388.97052223748, 148487.52261399038 99421.16791228991, 148535.83236305602 99437.26127466891, 148568.04206144504 99464.09981307702, 148610.99204647713 99490.92621533433, 148659.31111130802 99512.39056429185, 148707.6165964374 99507.00997656706, 148739.82068694706 99464.06567624147, 148766.64638204002 99421.11244283261, 148777.3802753455 99388.90438379016, 148809.57931439267 99362.06304726389, 148841.7762203083 99324.47973455617, 148857.8823890488 99303.00258250866, 148852.50158488515 99249.32377458812, 148831.0207298594 99206.39014287229, 148820.28122808036 99168.81536296225, 148798.79717515127 99109.77876904246, 148814.8855010984 99039.99273161031, 148847.08134000958 98997.03843058285, 148873.9163522275 98959.46618500241, 148900.74631128658 98937.98690152669, 148932.95359713768 98911.13556103274, 148959.77822695975 98862.82134080114, 148970.5110550864 98825.25229523977, 148981.23456546065 98782.30226139113, 149002.69836649467 98739.36009474838, 149045.63662725638 98707.14563478198, 149072.47696670672 98696.39832370688, 149083.20261029308 98664.19026587816, 149072.4620430972 98621.25449971255, 149067.08336916508 98578.3076660494, 149077.80581451402 98529.99664579297, 149110.01096873978 98492.41333046951, 149174.41437549883 98465.56559209939, 149206.62379462665 98449.45622718346, 149238.82816287957 98449.44982636359, 149276.40054212871 98438.70038196823, 149308.61209478322 98433.3329932238, 149346.1844741099 98422.58354879229, 149367.65253980082 98401.1153321804, 149367.71854029983 98401.1553264287, 149394.15105142674 98330.62709546811, 149352.79576420647 98275.50517053931, 149279.2929034718 98257.1463991694, 149247.13346860427 98234.18856559426, 149219.57058920912 98220.41150795989, 149104.7398137761 98284.74616586114, 149031.24976366264 98289.351617584, 148980.7141392079 98280.17997266812, 148934.7686836652 98248.03318815824, 148893.43533301027 98261.82393966703, 148824.53267789198 98271.01932433347, 148778.59452093625 98275.61929980578, 148744.9437948218 98261.67342109088)), ((148474.78089234623 97484.59413889807, 148497.88046227 97537.06920240505, 148481.79213970207 97606.85523941019, 148449.59444904968 97682.00546493818, 148412.02846805644 97724.96083397017, 148406.67723516113 97778.64177380822, 148385.2155674201 97832.31591418287, 148363.75070316397 97869.89709432726, 148342.2869056734 97912.84926237923, 148326.19218359957 97950.41937316081, 148326.2060438742 98020.20220908825, 148326.21883721725 98084.61405709886, 148363.80081222396 98122.18350047525, 148406.75293149185 98159.75187653821, 148465.80510101336 98186.57507621456, 148519.486061581 98208.0383572483, 148551.6861641138 98186.55800605344, 148573.14996408558 98143.61583969672, 148589.2436177316 98100.6647388654, 148621.45197131182 98079.1943877294, 148642.91363761562 98025.51024523383, 148664.36492317347 97961.09413016128, 148658.99236592837 97907.4153214859, 148653.61049271724 97848.36552648549, 148626.761623393 97816.1649378395, 148599.9199382996 97778.60336146713, 148616.01465829456 97741.02324848255, 148640.83196597156 97761.6921190847, 148640.6833794127 97761.17205292743, 148654.4557143855 97701.4583290965, 148654.4484153818 97664.71156953846, 148649.83999738513 97595.80980828282, 148636.04667721654 97549.8740980301, 148626.85177630227 97480.9732485963, 148544.16219111963 97476.3988415458, 148474.78089234623 97484.59413889807)))",,,,,
17,정실현무암,현무암질 용암류 II,"POLYGON ((152034.93577703688 102077.5021327181, 152040.29144688437 102087.69294532872, 152042.40420757708 102092.72345191112, 152041.6056280873 102100.6850763614, 152038.10109736328 102107.35700076987, 152033.60655905266 102113.4290113445, 152030.6052216266 102120.10083579674, 152030.90351239772 102126.77200480743, 152033.41233567538 102132.34253215918, 152039.01424471755 102136.32215230807, 152049.7137835181 102138.81048548559, 152053.40982175214 102141.10017300659, 152055.8106963558 102143.09006255318, 152057.11478010681 102146.7704811776, 152055.5162790089 102155.93248550384, 152053.5125053351 102159.71357961174, 152053.23240621338 102161.57397776685, 152052.21816165344 102163.54454200924, 152061.0779512563 102164.99304912792, 152066.31368295162 102152.7597569665, 152068.05948206046 102137.62662400451, 152065.72326189087 102128.89548045432, 152065.72118322004 102118.42355282645, 152068.62929122607 102099.20943765959, 152067.4628209813 102082.32656093559, 152063.38581661484 102072.43554956873, 152059.89530429893 102066.61517119099, 152052.32103948898 102058.46517494717, 152037.76713783137 102045.66570886964, 152017.97588445956 102036.93803265569, 152006.33713888924 102040.43098727928, 152003.42660279977 102047.41285077826, 152002.99044240368 102052.6539023465, 152003.22971309704 102052.89389901399, 152002.891525032 102053.01398828998, 152009.4921255274 102059.78392380546, 152020.1912295254 102060.08185375424, 152024.0933356938 102061.5713530117, 152027.19577638307 102065.55146964442, 152033.59899281786 102075.31199497817, 152034.93577703688 102077.5021327181))",,,,,
18,과오름현무암응회암,화산성퇴적층 II,"POLYGON ((150449.39201269683 101795.9452064159, 150453.47318233532 101826.82007878588, 150459.67021939871 101836.82068871666, 150464.17509915546 101841.2906167378, 150470.07336296723 101842.18961073499, 150475.57546294288 101842.03849012259, 150480.17790998437 101839.34708062431, 150481.97582209643 101837.406366307, 150484.67202316225 101831.1346764121, 150485.97395467857 101823.97309962614, 150487.87073650383 101821.43225521944, 150491.17057301552 101822.4817930095, 150496.27745819683 101826.06143759278, 150502.4739314103 101833.22152481048, 150528.78732776298 101869.04289210681, 150551.79925756733 101895.60321052221, 150553.29328828293 101900.38379373471, 150552.80062529733 101911.87600693438, 150553.60226818954 101919.347222919, 150557.10114656133 101925.7577079701, 150560.30237940254 101928.74762251461, 150570.2022701503 101933.81658932293, 150584.80353922865 101935.90407358133, 150592.1042641033 101937.40289946285, 150600.10820290964 101949.1934800737, 150613.11395305186 101975.46573291853, 150617.71779385913 101979.79561555746, 150623.51677104825 101979.19435314892, 150627.318911398 101975.76296639047, 150627.41683210552 101970.38195646036, 150624.31316656846 101960.2307043412, 150611.00982845665 101930.82793437492, 150627.9092089856 101915.89182867442, 150636.30605161918 101912.3095015664, 150643.01227960526 101910.96792269405, 150650.00775713596 101912.3067797476, 150660.1135192865 101915.58537611709, 150669.81460448776 101916.48361471441, 150673.60870225134 101914.09242100763, 150679.20854626334 101907.6701266641, 150678.7125656741 101902.44926415297, 150673.7128588211 101898.56954301277, 150668.8123472953 101895.7299936362, 150667.40893920595 101890.35928377649, 150668.50511651044 101885.57818600122, 150673.10732731986 101881.69655744726, 150687.3021107752 101872.29200707859, 150699.706550179 101861.39753803564, 150719.3025189586 101842.14010126097, 150732.10332669868 101833.32593639963, 150760.00714553928 101819.28781027207, 150765.70769776707 101821.52709025092, 150796.83724762127 101726.11334425793, 150803.0360626743 101661.96030415135, 150788.5412465087 101614.36442195904, 150776.11198383168 101583.32117645809, 150765.76518383756 101570.90094532521, 150753.3449922041 101543.99846026202, 150736.78500034567 101523.30794091767, 150691.24766902853 101510.90470264875, 150646.10725411243 101503.34227660944, 150578.8028077151 101543.48303346691, 150488.19291631717 101616.00437924737, 150472.66634034913 101648.36341926607, 150466.2000726104 101694.97328278027, 150461.0338163674 101724.74978966755, 150458.44746211584 101744.16387679544, 150457.15672807035 101766.17818519252, 150449.39201269683 101795.9452064159))",,,,,
19,법정동조면현무암분석구,화산성퇴적층 I,"POLYGON ((153289.82959979784 92338.72971114813, 153277.41991350782 92323.21932391194, 153230.8075182593 92297.34383146989, 153137.60126898473 92297.3623739822, 153075.46410790412 92312.9075951908, 153039.22695549793 92359.51338296308, 153008.16919141499 92400.94718830317, 152997.81968242387 92457.90973352059, 152971.9464524164 92520.05632071482, 152935.69796288203 92551.12925086537, 152909.81649717857 92571.84821287432, 152873.5741988362 92592.56923595734, 152852.8649003911 92613.2871689903, 152837.32982707612 92644.35597841372, 152837.33600268047 92675.42169620155, 152832.1720708561 92716.85035004065, 152806.2916193088 92784.16789016989, 152785.5854085092 92820.41868194414, 152749.3482576293 92867.03447070002, 152744.17401671497 92898.10121893819, 152744.18430962355 92949.88074911258, 152728.65748708247 92980.95955852338, 152739.02655471402 93022.38512242917, 152739.03581756086 93068.98369905603, 152972.0915881942 93250.17070538853, 153122.25869977003 93255.3217892567, 153179.21132773143 93219.063787458, 153311.29833087444 93150.54490347835, 153328.23367301523 93150.54153479543, 153360.00783089385 93144.1840451333, 153436.27621180308 93131.45653372479, 153471.22499755144 93118.7372413536, 153528.41836993312 93090.13059984439, 153553.82874089677 93023.39325870335, 153582.41437172936 92953.4747002559, 153591.9408217063 92905.80402854708, 153585.56436534537 92823.19008601323, 153556.95346620845 92765.99524583132, 153537.8810198856 92721.51084884483, 153528.32550943812 92622.99461099488, 153528.30971821176 92543.55998903565, 153515.58526429778 92480.00081772992, 153493.3356627796 92429.16588374827, 153464.7310801397 92403.74689324386, 153397.99293853415 92387.86724388984, 153356.67590768955 92359.28019876347, 153289.82959979784 92338.72971114813))",33.0,50110137,50110,연동,110.0
