source,text,doc_name,chunk_id
국방부_정책자료,"오늘의 평화를 지키고, 성숙한 세계국가로 나이기는 BY ~ 이제 국방개혁으로 구현합니다.",PBLICTNEBOOK_201411060500327780.txt,1
국방부_정책자료,"|e ㆍ'국방개혁 기본계획, 수립 :'05. 12 ㆍ'국방개혁에 관한 법률, 제정ㆍ공포 :'06. 12 ㆍ'국방개혁에 관한 법률시행령, 제정ㆍ공포 : 07. 3. ㆍ'국방개혁 기본계획, 보완 : 08. 3 ~ '09. 6. - 군내 검토/심의 회의 - 국회 보고 및 의견수렴 - 국민적 공 공근 감대 형 형성 위한 의견수렴 * 전문가 토의, 예비역 지문회의 공청회 - 범정부적 추 추진을 위한 국방개혁위 |원회 In > a 0) 「국방개혁 기본계획(은 시시각각 변화하는 안보환경에 능동적으로 대처하고 미래전에 대비하기 위해 지난 2005년도에 수립되었습니다.",PBLICTNEBOOK_201411060500327780.txt,2
국방부_정책자료,"이는 「국방개혁에 관한 법률」에 근거하여 of 2~43년 주기로 보완하고 있으며, 최근 급변하는 인보상황을 고려하여 국방부에서는 실현 가능한 실용적 계획으로 발전시켰습니다.",PBLICTNEBOOK_201411060500327780.txt,3
국방부_정책자료,"© 우리 군은 지난 60여 년 동안 6 ㆍ95전쟁을 비롯한 수많은 도전과 시련을 이겨내고 평화를 굳건히 지켜내며, 자랑스러운 국가번영의 역사를 국민과 함께 해 웠습니다.",PBLICTNEBOOK_201411060500327780.txt,4
국방부_정책자료,© 또한 번화하는 안보환경과 미래전에 부합할 수 있는 국방역량과 태세를 구비하기 위하여 2006년부터 국방개혁을 추진하여 왔습니다.,PBLICTNEBOOK_201411060500327780.txt,5
국방부_정책자료,© 그러나 우리의 안보상황은 재래식 군사위협 외에도 초국가적 ㆍ비군사적 위협이 증대되는 등 새로운 도전과 기회에 직면하고 있습니다.,PBLICTNEBOOK_201411060500327780.txt,6
국방부_정책자료,"© 이에 국방부에서는 법률에 근거하여 '국방개혁 기본계획,을 실현 가능한 실용적 계획으로 보완하였으며, 이를 기초로 국민 여러분과 약속한 Bose] 선진 BE SIS 위해 국방개혁을 일관되게 추진해 나갑니다.",PBLICTNEBOOK_201411060500327780.txt,7
국방부_정책자료,"2006년부터 2020년까지 매 5년의 안보정세 및 국방가혁 추진심적을 a 반도의 | 중간 및 기간 만료시점에 한ㆍ미동맹 발전, 남북 군사관계 변화 추이 등 국내외 BS Y )하여 「국방개혁 기본계획,에 반영 국내외 안보 sage 끊임없이 변 Ls CHA 급변하는 안노환경에 CE 다양한 위협요인과 전쟁양상의 획기적인 변화에 능동적으로 대처하고, 서계평화 유지를 위한 군의 역할 확대 요구에 부응할 수 있도록 우리 군의 개혁이 절실한 시점입니다 1. 과학기술 발 발전에 따라 미래전의 모습도 변화 미래전은 정보 ㆍ과학기술 발전에 따라 네트워크를 기반으로 하는 전쟁 수행개념으로 발전 하고 있으며, 또한 초국가적ㆍ비군사적 위협에 대비 하는 대테러전 및 국제평화유지작전 등도 요구됩니다.",PBLICTNEBOOK_201411060500327780.txt,8
국방부_정책자료,이런 변화에 능 동적으로 대처하기 위한 군구조의 개혁이 필요합니다.,PBLICTNEBOOK_201411060500327780.txt,9
국방부_정책자료,군사력의 역할 | ~ ㅣ . ㆍ비군사적 fete eae | | ㆍ국저평화유지활동 위협 대비 「 군사적 위협 다비 농업 사회 ie} 사회 정보화 사회 병릭청군). GREE ao) (Ole BOF 2c) 북한은 재래식 군사력을 일 등 군사위협의 증대 으지 유 지하면서 핵 ㆍ미사일 등 대량살상무기를 증가 시키고 있어 한반도는 물론 국제사회의 긴장이 커지고 있습니다.,PBLICTNEBOOK_201411060500327780.txt,10
국방부_정책자료,이에 : 꼬 응할 수 있도록 갖추어야 합니다.,PBLICTNEBOOK_201411060500327780.txt,11
국방부_정책자료,감시 ㆍ정찰-정밀타격-요격-방호에 적합한 SAS : 네트워 ^ ao BALAA(NOW)0[% 무엇인가 22 J : 네트워크중심전이란 || ㆍ네트워크 통신기술을 활용하여 전장정보를 공유하고 지휘속도를 증대시켜 센서가 찾아낸 표적을 타격 수단에 빠르게 전피함으로써 적이 아군을 타격하기 전에 적을 신속히 Ba 전쟁수행개념입니다.,PBLICTNEBOOK_201411060500327780.txt,12
국방부_정책자료,www.mnd.go.kr 05 3. 새로운 연합방위체제 구축 전작권 전환과 관련하여 한국군 주도의 작전수행체제가 수림되어야 합니다.,PBLICTNEBOOK_201411060500327780.txt,13
국방부_정책자료,이에 따라 긴밀한 한ㆍ미 연합작전 수행태세를 유지하기 위해 제대별 ㆍ 기능별로 더욱 세분화된 협조체제를 구축해야 합니다.,PBLICTNEBOOK_201411060500327780.txt,14
국방부_정책자료,". 국가위상에 걸맞는 국제 평화유지군 역할 확대 요구 국방개혁이 완료되는 2020년에 대한민국은 경제규모 세계 10위권으로 도약할 것이며, 높아진 국가 위상에 맞게 국제사회의 평화유지를 위한 요구 역시 커져 갈 것입니다.",PBLICTNEBOOK_201411060500327780.txt,15
국방부_정책자료,따라서 해외파병 상비부대를 편성하는 등 이러한 역할 변화에 대비해야 합니다.,PBLICTNEBOOK_201411060500327780.txt,16
국방부_정책자료,으 2만달러 4만 5천달러 이상 세계13위 세계 109424 내 (ine) el ois) Vo po » Zo “oll 2007 2020 2007 2020 @ 경제규모 @ © 1인당 국민소득 @ Hus (세계 2591) (세계 289) it ff LL 2005 2020 @ 인구 @ 4천/백만명 5천만명 | J) <대통령 미래기획위원회 2008) eI 국방의 으 | OF 러 분 J2| 증대가 필요합니다 = 한국전쟁 이후 우리 군은 북한의 현실적 위협에 대비하는 임시방편식 처방을 해 옴에 따라 여러 분야에서 비효율성이 누적되어 왔습니다.,PBLICTNEBOOK_201411060500327780.txt,17
국방부_정책자료,1. 병력 위주의 군구소 북한의 방대한 재래식 군사력에 대응하기 위해 병력 위주의 양적인 규모 유지에 주력하였기 때문에 우리 군의 구조에 문제점이 노정되고 있습니다.,PBLICTNEBOOK_201411060500327780.txt,18
국방부_정책자료,"2. 비효율적인 국방운영 각 군이 유사ㆍ중복기능부대를 별도로 편성하여 자족적으로 운영함으로써 = 비효율성이 나타나고 있으며, 일부 발전된 민간분야를 국방운영에 도입 ㆍ 적용할 필요성이 제기되고 있습니다.",PBLICTNEBOOK_201411060500327780.txt,19
국방부_정책자료,"3. 인재양성 및 교육체계 정비 필요 병 복무기간 단축에 따라 우수한 인력의 충원이 제한되어, 군구조 개편과 연계한 、중원-교육-활용'의 맞춤형 인력관리체계를 구축할 필요성이 제기되고 있습니다.",PBLICTNEBOOK_201411060500327780.txt,20
국방부_정책자료,"4. 군 사기 및 복지증진 대책 미흡 국가경제 발전에 따라 민간 복지수준은 크게 향상된 반면, 군의 복지는 상대적으로 낙후되어 있어 군인의 자긍심과 사기 앙양을 위해 종합적인 군 복지대책의 수림이 시급합니다.",PBLICTNEBOOK_201411060500327780.txt,21
국방부_정책자료,www.mnd.go.kr 07 「국방개혁 기본계획」을 실현 가능한 실용적 계획으로 보왼하였습니다 「국방개혁 기본계획(은 단순히 현재의 위협에 대비하는 치원의 보완이 아니라 통일 이후까지를 내다보고 군의 역할을 생각하는 큰 그림입니다.,PBLICTNEBOOK_201411060500327780.txt,22
국방부_정책자료,"1. 안보환경의 변화에 따른 대비소요 반영 북한 핵ㆍ미사일 위협에 대처 가능한 전력체계로 보강하고, 새로운 oie Shaled 하에서 한국군 주도의 군사작전체제가 가능하도록 지 3. 국가위상 제고에 따라 세계평화 SAE 위 요구에 부응할 수 있는 군사력 소요를 반영 과거에 외국의 도움을 받는 나라에서 이제는 도 나라로서 세게 BBL eo 기여할 수 있는 abot 합니다.",PBLICTNEBOOK_201411060500327780.txt,23
국방부_정책자료,"4. 국방경영의 경제성 SSM AIDS 위한 87 국가총력전 개념하에 선진화된 민긴자원 활용을 확대하고, 각 군의 유사ㆍ 중복 기능부대는 통합 및 슬림화합니다.",PBLICTNEBOOK_201411060500327780.txt,24
국방부_정책자료,"> 5. 국가경제 발전에 기여하고 사회발전 속도에 부응할 수 있는 국민의 요구를 반영 국방개혁 소요재원을 합리적으로 재판단하였으며, 국방 연구개발(260) 지원 확대로 새로운 동력으로 경제성장에 기여하고, 군인복지 종합대책 등을 수림 ㆍ시행합니다.",PBLICTNEBOOK_201411060500327780.txt,25
국방부_정책자료,— 중점을 두었습니다 미래 국방환경에 효과적으로 대비하려면 Hard Power Soft Power7} 서로 조화롭게 어우러져야 합니다.,PBLICTNEBOOK_201411060500327780.txt,26
국방부_정책자료,「국방개혁 기본계획」은 이런 CAS 바탕으로 국방과 관련된 모든 분야에서 질적인 도약을 병행합니다.,PBLICTNEBOOK_201411060500327780.txt,27
국방부_정책자료,| | 1. 새로운 연합방위체제하 한국군 주도의 작전수행체제를 구축 합니다.,PBLICTNEBOOK_201411060500327780.txt,28
국방부_정책자료,2. 전투부대 편성의 완전성을 구비하여 전투즉응성을 향상시키고 병력과 장비를 정예화합니다.,PBLICTNEBOOK_201411060500327780.txt,29
국방부_정책자료,"3, 네트워크중심전(4) 수행 및 비대칭 위협에 대처 가능한 = 전력구조를 구축합니다.",PBLICTNEBOOK_201411060500327780.txt,30
국방부_정책자료,4. 육ㆍ해ㆍ공군의 합동성을 강화하여 전투능력 및 효율성을 향상시킴니다.,PBLICTNEBOOK_201411060500327780.txt,31
국방부_정책자료,"5. 예비전력을 상비군 수준으로 정예화하고, 실질적인 동원체제를 확립합니다.",PBLICTNEBOOK_201411060500327780.txt,32
국방부_정책자료,"6. 민간자원 활용 확대, 유사ㆍ중복 기능부대 통합 및 조직 슬림회를 통하여 국방경영의 경제성 ㆍ효율성을 제고합니다.",PBLICTNEBOOK_201411060500327780.txt,33
국방부_정책자료,= 7. 미래전장을 AES A 있는 전문화된 인재 양성 및 교육체계를 구축합니다 8. 병영환경 및 복지를 국가 경제발전에 ASSES 선진화 합니다.,PBLICTNEBOOK_201411060500327780.txt,34
국방부_정책자료,9. 국방 연구개발 투자 확대로 국방과학기술 기반ㆍ역량을 선진화 합니다 = ㆍ www.mnd.go.kr 09 … @ 변화의 바람을 넘어 더 새롭게) 국방개혁을 통한 정 예화된 선진강 군 국민의 평화와 행복을 지킴니다.,PBLICTNEBOOK_201411060500327780.txt,35
국방부_정책자료,". 2 ~ 찰스 다윈은 “가장 강한 종080은 Yo] AAU @ 몸집이 큰 종이 아니라, 변화에 적응하는 중"" 이라고 하였습니다.",PBLICTNEBOOK_201411060500327780.txt,36
국방부_정책자료,"시대가 변화를 요구하고 있고, 우리 도 변화되어야 합니다.",PBLICTNEBOOK_201411060500327780.txt,37
국방부_정책자료,변하지 않고 현실에 안주하는 군대는 미래가 현실로 다가올수록 시대에 뒤펄어진 군대가 될 수바에 없습니다.,PBLICTNEBOOK_201411060500327780.txt,38
국방부_정책자료,니다 ㅇ 양하 “es 네즈 는 amt nel on My a : 에 i: a at oh 그 30 or om H 배 n> 건 is ooh Jo 「 > ie 4 ti ra Ti 선진 2a! 으로 변화합니다 oe 북한은 대규모 군사력을 유지하면서도 비대칭 전력을 계속 증강하고 있으며 핵실험 및 }일 발사 등 군사적 긴장상황을 조성하고 있습니다.,PBLICTNEBOOK_201411060500327780.txt,39
국방부_정책자료,"또한, 최근에는 김정일 체제의 불안정성이 ° 파라 우리 군은 군은 다양한 위협에 능동적으로 대처하기 위해 확고한 한ㆍ미 전략동맹을 운 연합방위체제를 구축하고, 획기적인 정보 ㆍ기술 집약형 군사력 구조로 전환합니다.",PBLICTNEBOOK_201411060500327780.txt,40
국방부_정책자료,"ts 한 핵ㆍ미사일 및 장사정포 위협에 대비할 수 있는 전력을 확보하고, 합동성을 강화하는데 SAS 두고 육 ㆍ해 ㆍ공군의 전력을 증강합니다.",PBLICTNEBOOK_201411060500327780.txt,41
국방부_정책자료,아올러 국가위상에 걸맞는 국제 평화 유지활동에도 적극 참여합니다.,PBLICTNEBOOK_201411060500327780.txt,42
국방부_정책자료,">) A R T 2 gq eg a ot 고 정 예 화 된 군 으 로 도 OF 합 니 다 | 전략동맹을 바탐으로 AAAS MATEO ""| 전환되면 한반도의 연합작전체제는 새로운 시대를 맞이하게 됩니다.",PBLICTNEBOOK_201411060500327780.txt,43
국방부_정책자료,국방부는 이러한 변화에 대비하기 위해 aa 주 도의 연합작전수행과 합동성을 발휘할 수 있는 효율적인 군사지휘구조를 만들고 한ㆍ미간에 더욱 긴밀한 협조체제를 구축하여 흔들림 없이 대처합니다.,PBLICTNEBOOK_201411060500327780.txt,44
국방부_정책자료,한국군이 주도하는 작전수행체제 구축 한국군으로 전시작전통제권 전환에 대비하여 새로운 연합방위체제 하에 한국군 주도의 작전수행체제를 구축합니다.,PBLICTNEBOOK_201411060500327780.txt,45
국방부_정책자료,"한ㆍ미간의 효율적인 연합작전 수행이 가능하도록 한ㆍ미 안보협의회의(8080), 군사위원회00(0) 등 기존의 전략적 대화 채널은 지속 유지하고, 한국 합참과 촛 한국사 간의 작전수행 업무 협조를 원활히 하기 위하여 정보ㆍ작전 등 각 기능별 협조기구를 운용하며, 각 작전사 및 제대별로도 긴밀한 협조체제를 구축합니다.",PBLICTNEBOOK_201411060500327780.txt,46
국방부_정책자료,따라서 새로운 연합 방위체제로 전환되더라도 한반도에서의 전쟁 억제 및 작전수행 능력은 변함없이 유지됩니다.,PBLICTNEBOOK_201411060500327780.txt,47
국방부_정책자료,"연합사 체제하 전쟁기획/작전수행 한국 주도의 작전수행체제 구축 @ 대통령 초 대통령 @ 국방부 SCM (Security Censultative Meeting, 안보협의회의) 한ㆍ미 양국의 주요군사정책 협의 조정 기구로서 국방장관 수준에서 주요 인보문제를 현의하고 하결하기 위해 양국에서 번갈아가며 연례적 으로 개최하는 회의 MC (Military Cemmittee, 군사위원회) | 때 떼 때 이 참석하는 회의 tO] 양국 국방장관을 대표로 하는 ㆍ미 인보협의회의(6 CMO 합의 양국간 주요 군사정책과 전 전략지침을 구체적으로 발전시켜 한국 합참과 % 한국사에 전략지시 및 작전지침을 하달하는 기구로서 한‥0 한찬의 ao |장 Q : 전작권 전란 후 촛 증원전력이 약외되는 것은 아닌가요? 삭 : 전작권이 전환되더라도 미 증원전력은 작전계획에 근거하여 현재와 유사한 수준의 전력이 전개될 것입니디 한ㆍ미동맹을 기받으로 한 ㆍ미 연합전력은 그대로 유지하는 가문더, 한미 연합전력의 지휘처계만 한국군 는 www.mnd.go.kr 13 . 합동참모본부의 기능 및 합동성 강화 ㆍ 합참 주도 작전수행체제 구축 1: 전작권 전환 이후에는 합참이 한반도에서 WYSE 전 ㆍ평시 모든 작전을 지휘하게 됨에 따라 합참의장이 전구작전사령관 역할을 할 수 있도록 합 참의 편성과 기능을 보강하였습니다.",PBLICTNEBOOK_201411060500327780.txt,48
국방부_정책자료,"즉, 한반도 전구작전환경을 고려 하여 합동군사령부를 별도로 창설하지 않고, 함참의장의 작전지휘와 군령 fe} 작전수행('08『-『101111@)에 전념할 수 있는 기능 보강 1차장 예하에는 합동작전본부를 Se 한국사령부와 대칭적 구조로 편성하여 원활한 작전지휘 및 효율적 연힙작전 수행이 용이하도록 하였습니다.",PBLICTNEBOOK_201411060500327780.txt,49
국방부_정책자료,"국방목표 ENS 위하여 군사력을 운용하는 용병 기능으로서 군사전략 합동성 증대를 위한 참모부서 보강 2차장 예하에는 군사전략 수립, 군사력 ARS 결정하는 전략기획본부와 기획, 군사력 건설에 대한 소요제기 미래전에 대비한 합동개념 발전, 합동실험, 연습훈련 등 합동성 발전 업무를 및 작전계획의 수립과 작전부대에 전담하는 전력발전본부를 새로 편성하였습니다.",PBLICTNEBOOK_201411060500327780.txt,50
국방부_정책자료,대한 작전지휘 및 운용 등을 의미 한다.,PBLICTNEBOOK_201411060500327780.txt,51
국방부_정책자료,"합참의장 합참차장 작전본부 전략기획본부 정보본부 인사군수본부 지휘통신, 민사심리 — 군령보좌 및 ERM 전구작전사령관 역할 1차장 2차장 함동작전본부 전략기획본부 전력발전본부 정보ㆍ기술 집약형 전환합니다 우리 군은 안노환경과 전쟁양상 변화에 따라 미래 합동전장운영 HAS 정립하고, 이를 효과적으로 구현할 수 있는 정 T AL 여고 기술 집약형 군사력 구조로 전환합니다.",PBLICTNEBOOK_201411060500327780.txt,52
국방부_정책자료,전투임무 위주로 병력구조 조정 _ LToOT TI 2005 개혁초기에 68.1만명이던 병력을 2020년까지 50만명 수준으로 정예화 합니다.,PBLICTNEBOOK_201411060500327780.txt,53
국방부_정책자료,이를 위해 전투임무 이외의 비전투 분야 인력을 최소화하고 유사조직과 기능의 통ㆍ폐합을 통하여 절약된 병력으로 전투부대의 완전성을 높여 전투 능력을 향상시킬 것입니다.,PBLICTNEBOOK_201411060500327780.txt,54
국방부_정책자료,"68.1만명"" 65.5만명 51.7만명 fie > a 해군 | 해병대 | 공군 tt] 1) 1] 2005년 ㅣ 681: ABCC i] 20004 | 65S DTTC ot oH 111 2020년 ㅣ 517 | 3872 | AT | 0298 6.5 @ 총병력 0 <단위 : 만명 에 . bs ^ id ~ Q : S80[ 대규모 ANGLES Faleola 불구하고 | 우러 alse AAS EAA 문제 U2? A): 미래전 양상은 다량소모전 개념에서 네트위크중심 환경 St 효과중심작전으로 변화하는 추세입니다.",PBLICTNEBOOK_201411060500327780.txt,55
국방부_정책자료,"이에 따라 국방 개혁의 기본방향은 병력규모는 조정되더리도 간부비율을 높여 FS 정예화하고, 전투부대 편성의 완전성을 보장해 저트 즉각 전투수행능력을 제고하는 것입니다.",PBLICTNEBOOK_201411060500327780.txt,56
국방부_정책자료,"아울러 SHS 전투효율이 높은 무기 및 장비를 확충하고, 해ㆍ공군 또 력 i 2 S 인 이 Fu 합동성을 강화한 첨단전력을 보강하여 지상작전 지원능력을 증대하게 됩니다.",PBLICTNEBOOK_201411060500327780.txt,57
국방부_정책자료,"이를 통해 우리 군의 총체적인 전투력은 현재보다 월등히 향상되므로 지상군 HAS 조정할 수 있는 것입니다 www.mnd.go.kr 15 2. 전투임무수행의 SSS 고려하여 전투부대 구조 개편 지금까지는 평시에 감소된 BIS 유지하다가 전시가 되면 증원하여 완편하는 개넘이었으나, 앞으로 상비부대는 평시부터 정예화된 인원과 우수한 장비로 완전편성하여 즉각 전투태세가 가능하도록 완전성을 보징하고, 지휘계선을 축소하여 효율적인 전투수행이 가능한 부대구조로 개선합니다.",PBLICTNEBOOK_201411060500327780.txt,58
국방부_정책자료,". 전투효율이 높은 무기 및 장비 확보 한반도 및 주변 지역에 대한 조기경보 능력과 실시간 전장 감시 ㆍ정찰 능력을 SE DUG, 또한 BE 전투력 발휘가 가능한 ABA BADE aL 생존성과 신뢰성이 증대된 네트워크중심전 수행능력을 확충합니다.",PBLICTNEBOOK_201411060500327780.txt,59
국방부_정책자료,아울러 장거리 정빌타격과 지 ㆍ 해 ELITES 능력을 TID Bases tax 강합니다.,PBLICTNEBOOK_201411060500327780.txt,60
국방부_정책자료,"북한이 1998년 대포동 1호 발사 2006년 대포동 2호 발사ㆍ1차 핵실험 및 2009년 장거리로켓 발사ㆍ2차 핵실험을 실시한 이후, 우리의 작전환경과 능력을 종합적으로 고려하여 전력을 지속적으로 보완하고 있습니다.",PBLICTNEBOOK_201411060500327780.txt,61
국방부_정책자료,"1. 핵ㆍ미사일 위협 대비 핵ㆍ미사일의 '발사준비ㅡ발사ㅡ폭발 로 이어지는 일련의 절차를 고려, (0 감시 ㆍ정찰 - © 정밀타격 - (3) 요격 - @ 방호로 구분하여 전력보강을 추진합니다, 특히, '08년 4월, 5월 북한의 차 핵실험 및 미사일 발사를 계기로 우리 군의 대응전력을 우선적으로 확보해 나갑니다.",PBLICTNEBOOK_201411060500327780.txt,62
국방부_정책자료,"= @ 다목적 실용위성 = www.mnd.go.kr 17 북한은 700여 문의 SAGES 보유하고 있으며, 이 중 3000 문이 수도권에 위협을 주고 있습니다.",PBLICTNEBOOK_201411060500327780.txt,63
국방부_정책자료,"이러한 북한의 장사정포 위협에 대비하여 우리 군은 한ㆍ미 연합 정보자산으로 표적을 집중 감시ㆍ탐지하며, 탐지된 표적은 연합공군 및 전담포병 등 타격전력을 통합 운용하여 실시간에 타격할 수 있는 능력을 확충합니다.",PBLICTNEBOOK_201411060500327780.txt,64
국방부_정책자료,2. 장사정포 위협 대비 장사정포 위협에 효과적으로 대비하기 위하여 ‘D 표적탐지-2) BAO 타격' 을 군단 ㆍ사단ㆍ연대별 위한 대화력전 수행능력을 대폭 개선합니다.,PBLICTNEBOOK_201411060500327780.txt,65
국방부_정책자료,"표적탐지 전력 강화 O 표적탐지분야는 미측 정보자산과 한ㆍ미의 UAV, 대포병탐지레이더 SS 적극 운용하고 UAV, 대포병탐지레이더 SS 추가 확보하여 적 장사정포에 적시적인 결심을 위 대한 감시 ㆍ탐지 능력을 확충합니다.",PBLICTNEBOOK_201411060500327780.txt,66
국방부_정책자료,함동화력운용체계 구축 (2 AAMC! 타격을 위한 결심분야는 대화력전 수행본부 04]체계인 합동화력 운용체계(1008-16를 구축합니다.,PBLICTNEBOOK_201411060500327780.txt,67
국방부_정책자료,"정밀유도무기 보강 및 강 및 하 으 타격전력 통합 운용 @ 타격분아는 현재 한 ㆍ미 연합공군과 대화력전 전담포병을 기반으로 지대지 미사일, K-9 자주포, 차기다련장 등 지상화력과 최신 전투기 및 GPS 유도 폭탄 등의 정밀유도무거를 대폭 보강합니다.",PBLICTNEBOOK_201411060500327780.txt,68
국방부_정책자료,"Nay 0 Ut ~ ~ . 50 rT x WEE 밀리방사포 “@ 대포병탐지레이더 적 170밀리방사포 ne (Beas ea a “0 [303 ‘ie a @ 차기탐시레이더 — expe Oxon >. on 자 | © 차기다련장 | 화력전수행본부 00920 *0ㅇ41(지휘, 통제, 통신, 컴퓨터 및 정보) :00101800, Control, Communication, Computers & Intelligence *바『068-<(합동화력운용체계) : Joint Fire Operation System - Korea 미래 지상전투는 네트워크에 기반한 동 시ㆍ 통합전이 될 것입니다.",PBLICTNEBOOK_201411060500327780.txt,69
국방부_정책자료,육군은 네 워크에 의한 실시간 의사결정 및 AE] 타격 | 동시에 이루어질 수 있도록 지휘통제 SAS 보강하고 기동성 및 화력 ㆍ생존성과 정밀도가 강화되는 부대구조로 발전 합니다.,PBLICTNEBOOK_201411060500327780.txt,70
국방부_정책자료,"005년당시 10 BG AAAS EAC 7, IED BO HN 있으나 추가적으로 20208714) 5개의 지역군단(수방사 포함)과 27S] 기동군단 체제로 개편하게 됩니다.",PBLICTNEBOOK_201411060500327780.txt,71
국방부_정책자료,지역군단 개념으로 개편되는 수방사는 수도 서울의 방어임무에 추가하여 전방지역의 방어임무를 수행하게 됩니다.,PBLICTNEBOOK_201411060500327780.txt,72
국방부_정책자료,"iz 3군 2작전사 수방사 특전사 군단 군단 기동군단 향토사단 항작사 는 = = = som 지작사 2작전사 특전사 항공사 www.mnd.go.kr 19 . 기동부대의 전투력 강화 육군의 군단과 사단 수는 조정되지만 각각의 부대는 정보감시능력, 기동력, 화력의 보강으로 제대별 작전능력은 2~3배 증대됩니다.",PBLICTNEBOOK_201411060500327780.txt,73
국방부_정책자료,"감시ㆍ정찰 제한된 주 ㆍ야간 감시 연대급까지 CAlAlAl 구축, 고정형, 저용량 아날로그 통신 대대급 이하까지 (체계 확장, 이동성 강화, 대용량 디지털 통신 지휘통제 견인 ㆍ비장갑 위주의 도보ㆍ 도 . 기동 타격 Sel 무기체계 지상군의 전력구조는 노후된 구형 장비 위주에서 전투효율이 높은 장비 위주로 전력화하여 기동력 ㆍ화력ㆍ전장관리 능력 등이 크게 향상됩니다.",PBLICTNEBOOK_201411060500327780.txt,74
국방부_정책자료,"감시정찰 기 동 *1448계열/<-1전차 위주 ° * UH-1H, 500MD ©105mm/155mm 견인포 위주 *1300007 다련장 ㆍ단안형 야간투시경 등 ㆍ군단ㆍ사단ㆍ연대 UAV * KIA1/K-2 전차 위주 ㆍ 한국형 기동ㆍ공격헬기 + K-9/K-55 자주포 위주 *차기 다련장 해군은 수상ㆍ수중 ㆍ공중 입체전력 운용능력을 강회하여 근해 방어뿐만 아니라 해상교통로 및 하잉자원 보호 T T 교동 az 국가이익을 수호할 수 있는 구조로 발전합니다.",PBLICTNEBOOK_201411060500327780.txt,75
국방부_정책자료,1. 부대구조 보강 현 3개 함대사와 잠수함 및 항공전단 체제에서 잠수함사와 기동전단을 창설하여 기동전단이란? 부대구조를 보강합니다.,PBLICTNEBOOK_201411060500327780.txt,76
국방부_정책자료,"함대사 | |잠수함전단| | 항공전단 함대사 ㅣ | 잠수함사 || 항공전단 = et ae) 기동전단 북억제 및 공세작전, 잠재적 위협 2. 전투능력 대폭 증강 억제 및 거부전력으로서 핵심해역 = ~ = _ _ 0 방어, 해상교통로 보호 전략목표 타 북한 및 다양한 위협에 적절히 대응 가능토록 수상 함정의 수는 줄이되, 중ㆍ대형함 격, 해역함대 지원 등의 임무를 수행 (차기구축/호위함, 이지스함 등)으로 보강하여 기동형 전력구조로 발전시킴니다.",PBLICTNEBOOK_201411060500327780.txt,77
국방부_정책자료,하미 뜨한 잠수함과 항공전력은 미래전장에서 임무수행이 가능하도록 보강합니다.,PBLICTNEBOOK_201411060500327780.txt,78
국방부_정책자료,"ㆍ대형수송함(Ｌ마|, 구축함(<0×- TM), 잠수함<39-1/01, 해상초계기 (P-30) S22 구성합니다.",PBLICTNEBOOK_201411060500327780.txt,79
국방부_정책자료,"= 구분 이지스구축함 <0%×-10) 잠수함 (<68-11) 이지스전투체계를 탑재한 구축함으로 ㅣ 시『8(공기불요 추진체계를 탑자한 AIPS (Air indent cea 운 용 CHE, 대탄도탄 방어 및 적 전략표적 잠수함으로, xy 잠수함 탐색 및 공격, System, 27182 SA) 타격 가능한 구축함 AI BM OL Ret SO 가능한잠수함 — BA 760022 3000224 최신 디젤잠수함 추진체계로 잠수함이 — | 으으그 때 _ 외부공기 흡입없이 수중항해 중에도 주요무장. TUE 유도탄과 장거리 대잠어뢰, 임무에 따라 유도탄, 어뢰, 7181 SB 주동력원인 축전지를 충전할 수 있는 어뢰, 5^ 함포 SS 탑재 혼합 탑재 체계 www.mnd.go.kr 21 3. 해병대는 여단급 상륙작전 능력 구비 무인정찰기, 다련장포 등 감시 ㆍ타격 능력과 대형수송함, 차기상륙함, 차기 상륙돌격 장갑차 및 상륙헬기를 증강합으로써 입체고속 상륙기동작전 수행 능력을 구비합니다.",PBLICTNEBOOK_201411060500327780.txt,80
국방부_정책자료,"66 pays 포함한 한반도 주변 해역에서의 해양통제, 해상교통로 보호 및 함동작전 수행능력 확보는 물론 원해 기동작전이 가능한 전력으로 발전됩니다.",PBLICTNEBOOK_201411060500327780.txt,81
국방부_정책자료,"7 20094 20204 SKKDX-I/II 위주) 축함<0×-11/111 위주) 비연 ㆍ차기 구축함 ㆍ 호위함(다), 초계함『000) eo) were + DAA(PKM) 차기 SSEFFX) o- * 차기 고속정(가) FB con ena + KSS-II/IL 잠수함 위주 *해상초계기 ㆍ해상 작전헬기 ㆍ해상초계기 ㆍ 해상 작전헬기 스보 공군은 공중우세 석합한 구조로 시 및 정밀타격에 전환합니다 으 고 (= 구은 한. 작전의 효율적인 지후보장을 위해 BAS 보강하고, 전투수행 능력 향상 위 히 1 전력을 증강합니다.",PBLICTNEBOOK_201411060500327780.txt,82
국방부_정책자료,"고 ar oo TTOO coo . 조기경보통제기 및 공중급유기 전력화로 작전능력 확대 적의 공중활동을 조기에 탐지하여 효과적으로 대처하기 위해 공중조기경보 통제기를 도입하며, 전투기의 원거리 작전능력을 확보하기 위해 공중급유기를 전력화할 예정입니다.",PBLICTNEBOOK_201411060500327780.txt,83
국방부_정책자료,2020년이 되면 현재의 제한된 지역 타격능력에서 한반도 숲 지역에 대한 타격능력을 보유하게 됩니다.,PBLICTNEBOOK_201411060500327780.txt,84
